date,text
2012-05-22T15:47:20.000Z,"Congrats to Anthoiny &amp; Justin Lundberg, runner ups in the Grow Your Own Business challenge. You make Puyallup proud. http://t.co/Gb8kwLb5"
2012-05-19T03:00:26.000Z,"Puyallup Library card holders can now download free MP3 music tracks, 3 a month, from Sony Music. Check it out: http://t.co/LbOnXbrA"
2012-05-18T22:35:24.000Z,"Panera coming to South Hill Mall - Daily Biz Briefs - May 2012 - Tacoma, WA: http://t.co/6S1ac3OD"
2012-05-18T01:10:09.000Z,"Help plant a rain garden 9-noon, Sat, May 19th at 6th AVE SW &amp; 13th ST SW. Free rain barrel to be given away. Contact 253.845.2973."
2012-05-17T23:28:27.000Z,Federal Medical Station Exercise in Puyallup http://t.co/2z2Rwh7k
2012-05-16T21:12:00.000Z,"Correction: the class will plant the rain garden on Friday, May 18."
2012-05-16T21:10:53.000Z,Mrs. Walton's 6th grade class will plant a rain garden tomorrow as part of this year's program. More info http://t.co/flzPulZP
2012-05-15T22:56:54.000Z,"Who won the peanut butter contest? Puyallup 3,788 jars; Sumner 1,130. After calculating per capita, the trophy goes to Sumner. Congrats!"
2012-05-15T19:15:36.000Z,"Come help install the newest neighborhood rain gardens on May 19, 9a-noon at 6th AVE SW &amp; 12 ST SW, Puyallup. http://t.co/pikhOG0J"
2012-05-15T00:06:42.000Z,"Vote for Puy's Anthony &amp; Justin Lundberg in the Grow Your Own Business Challenge. They're in the top 3 out of 3,000. http://t.co/fhlCd3Qj"
2012-05-12T22:15:15.000Z,"For 2nd year, Puyallup will host Mother Earth News Fair at the Fairgrounds June 2 &amp; 3. Keynote by Ed Begley Jr. http://t.co/HbS7lrUo"
2012-05-12T02:00:33.000Z,"Music Off the Shelves 7p, Tues May 15. Join NW Sinfonietta Maestro Cristophe Chagnard for free pre-concert talk. http://t.co/UwKNZNcY"
2012-05-09T19:15:23.000Z,"Puyallup River Clean up 5/12, 9-noon. Meet at Johnny's Grill near Fred Meyer on River Road. Gloves and trash bags wil be provided."
2012-05-09T17:36:30.000Z,"Gerard Schwarz of Sea Symphony will conduct next NWSinfonietta concert, 6-3 in Puy. Attend pre-concert talk May 15. http://t.co/JljfHWeW"
2012-05-04T17:15:23.000Z,"Live green in Puyallup, learn how to plant a rain garden on Tuesday, May 8, 6-7:30 p at the Puyallup Library North Meeting Room."
2012-05-04T17:05:48.000Z,"RT @PSstartshere : Interested in learning more about rain gardens? Free Puyallup Rain Garden Workshop, May 8, 6 p.m. #Puyallup http://t.co/WlJUe06r"
2012-05-04T17:03:19.000Z,Here's a Pierce County News story on the Stick It To Hunger Campaign. http://t.co/qvWJeeSW
2012-05-03T21:22:21.000Z,Councilmbr Hopkins will be wearing mismatched wmn's hat &amp; shoes at the Walk a Mile in Her Soes event this Friday. http://t.co/3PLXtffT
2012-05-02T20:57:12.000Z,"Residents in NW Puyallup, wondering what that late night noise is? WSDOT is working on River Rd sidewalk ramps. http://t.co/wk6G9vjE"
2012-05-01T17:01:33.000Z,The Weekly Volcano's latest blog helped to sling more peanut butter comments between Mayors Hansen &amp; Enslow. http://t.co/yOZr1rbe
2012-04-30T23:01:20.000Z,Help Stick It to Hunger by donating jars of peanut butter by May 11 to benefit Puyallup and Sumner food banks. http://t.co/7eTgVAcN
2012-04-30T18:43:03.000Z,RT @TravelTacoma : National Bike Month starts tomorrow! Hop on that bike and join the commuter challenge. http://t.co/Q2qgDSpU #BikeMonth #Tacoma
2012-04-30T18:10:57.000Z,Hey Sumner city employees did you buy up all the peanut butter at Puyallup Fred Meyer? Let the competition begin! http://t.co/Rkvncb73
2012-04-28T16:00:59.000Z,"Don't forget, today is DEA Prescription Drug Take Back Day. Unused RX more infor and dropoff sites. http://t.co/w0v7r9vN"
2012-04-27T17:14:47.000Z,Puyallup offers car wash kits: via @youtube
2012-04-26T23:48:05.000Z,Deputy Police Chief Bryan Jeter has been named incoming police chief http://t.co/Q1eDgbCf
2012-04-26T19:01:38.000Z,"Listen to the popular mariachi band, El Grupo Indomable at El dia de los Ninos this Sat at the Puyallup Library, 2-4 pm."
2012-04-26T17:33:03.000Z,"Shredding and ewaste collection this Sat 4/28 at 3rd SE & EMain parking lot,10a-3p. Free to Puyallup citizens."
2012-04-26T17:19:00.000Z,"RT @piercecollege : Presidents from two-year colleges around the state are at Pierce Puyallup today and Friday for a conference. Welcome, presidents!"
2012-04-25T23:47:54.000Z,@Jmarshstudio check with Central Pierce administration. Thanks.
2012-04-25T23:41:56.000Z,"RT @PierceCo : PCTV earned an EMMY nomination for the news mag ""Rainier Country."" Fascinating look at the medical examiner's office. http://t.co/44M12PyC"
2012-04-25T16:30:39.000Z,"FYI, 4/26 Central Pierce F&R's swift water training on the Puyallup River may include a rescue huey flying low along the river."
2012-04-24T19:06:18.000Z,Puyallup and Sumner help area food banks Stick it to Hunger with a competitive peanut butter drive Apr 30-May11. http://t.co/anpAzDAy
2012-04-24T16:24:08.000Z,RT @PSstartshere : RT @pugetpeople: A video reminder to scoop the poop for #PugetSound  http://t.co/TZRjD5OH
2012-04-20T16:00:41.000Z,"Prescription Drug Take Back Day is April 28th. Turn in unused, old RX at Puyallup Police Dept. and other dropoff sites. http://t.co/w0v7r9vN"
2012-04-19T22:55:10.000Z,Puyallup's Children's Tree is another victim to January's ice and snow storm http://t.co/cw0Hg6ha
2012-04-18T21:25:15.000Z,"D­a de Nuestros Ni?os anuales que viene a la Biblioteca de Puyallup el sÿbado, 28 de abril de 2-4 de la tarde. Info: http://t.co/rjnkEqc0"
2012-04-14T21:45:10.000Z,"It's Parks Appreciation Day next Saturday, Apr 21. Come help clean up Puyallup parks. Call 253-841-5517 for more info."
2012-04-13T22:20:50.000Z,The 42nd MP Bde worked w/our PD for practical policing tips as the 2nd Stryker gets ready to deploy. Glad to help! http://t.co/Qir8LqCM
2012-04-10T22:26:36.000Z,Tired of the same old news?  Watch PCTV's Rainier Country for great stories that make our hometowns unique. http://t.co/oa8ctaev
2012-04-10T22:04:30.000Z,"Kids have a chance to catch the big one at Bradley Lake this Sat, 4/28 during the city's annual Kids' Fishing Derby http://t.co/vrSeT1FB"
2012-04-10T21:58:21.000Z,Help us welcome @PuyallupPD to Twitter!
2012-04-09T20:35:15.000Z,Hooray! The Puyallup Farmer's Market will open the same day as the Daffodil Parade-Apr 14. Come downtown for the festivities.
2012-04-07T22:10:16.000Z,Don't let soapy water go down the storm drain. Instead of holding a car wash sell discounted tix from commercial car washes. They recycle.
2012-04-04T16:42:11.000Z,"Lots to do in Puyallup this month...Spring Fair, Daffodil Parade, Farmer's Market, El Dia de Los Ninos, and more http://t.co/Uba9IULe"
2012-04-03T20:49:23.000Z,Heads up tomorrow morning. BNSF will be working on RR tracks - 3rd/2nd St NE to 5th St SE downtown. N/B traffic may be impacted.
2012-04-02T23:55:18.000Z,"Have u read THE HOTEL ON THE CORNER OF BITTER & SWEET? It's a Pierce Co reads book this year. Meet the author 4/13, 12pm, Pierce College."
2012-04-02T19:02:03.000Z,What's that siren sound all about? It's a test of the Lahar warning system. If it were real it would go on far longer than 1 minute.
2012-03-31T22:01:12.000Z,"Don't forget, the Lahar warning siren test will go off at noon on Monday, April 2nd. The tests happen on the 1st Monday of each month."
2012-03-29T16:20:41.000Z,"HGTV is casting around for the location of the next dream home. WA is on the list against CA, FL, AZ & PA. Vote at http://t.co/hEt8J4tJ"
2012-03-28T21:22:26.000Z,Want to learn how to speak in front of groups? Come to Talk of the Town Toastmasters Club at city hall every Wed at Noon.
2012-03-28T16:50:09.000Z,Did you see this in the News Tribune this morning? You can win a bathroom makeover. http://t.co/GYKLcbvd
2012-03-27T23:10:12.000Z,"Council study session tonight...6:30 p.m., Council Chambers, 5th Floor Puyallup City hall"
2012-03-27T00:05:09.000Z,OMG it's quitting time and the sun is out! Sunset is at 7:31 p.m. Go out and enjoy.
2012-03-26T23:55:33.000Z,"4 Puy Corrections Offrs must lose 16.6% of their body weight by 6/8 to win the $10,000 1st prize in the Pierce Co. Matchup. Go JailBirds!"
2012-03-24T16:55:10.000Z,Want to know what's going on in the City of Puyallup? Check out our web page. http://t.co/aA4ZBFtK
2012-03-23T18:08:35.000Z,City flag going to Afghanistan w/2nd Stryker Brigade. Mayor proclaimed this wk 2nd Stryker Brigade Family wk. http://t.co/Iv1n9eHR
2012-03-23T16:42:55.000Z,"Good weather predicted for tomorrow's Celtic Faire. The Celtic pooch parade starts at noon, check out the pub crawl. http://t.co/wWRm3mKg"
2012-03-22T21:50:14.000Z,Don't be a victim of car prowls. Help prevent theirs from targeting your vehicle. Here are some tips. http://t.co/tT8sjG1z
2012-03-22T17:44:28.000Z,RT @PuyallupKOMO : Traffic: Elm Place to be closed for Celtic Faire http://t.co/hDA2o7hb
2012-03-21T20:01:22.000Z,Did you know you can save on your prescriptions &amp; your pet's using the city's prescription discount card? http://t.co/5Owv5w5f
2012-03-20T18:45:27.000Z,"Tonight the Council honors our Community Connector, 2nd Stryker Brigade, who are headed to Afghanistan soon."
2012-03-19T21:24:21.000Z,"St. Patty's Day shenanigans resulted in 33 DUI arrests in E Pierce Co last weekend, including 10 in Puyallup. Ouch!"
2012-03-19T18:24:28.000Z,Puyallup wants to hear what you think about historic preservation in the community. Take a short survey. http://t.co/FiiOaLh6
2012-03-19T18:13:47.000Z,Want a veggie garden but no room? Our Community Garden has space. Reserve your plot today before they're gone. http://t.co/pgEe42br
2012-03-18T03:55:06.000Z,"A $20 cab ride is way cheaper than a DUI, which can cost you $5,000 in fines. Celebrate St. Patty's Day in style, get a driver."
2012-03-17T05:25:07.000Z,"Get a Click It 2 Ride card from your bartender. Scan the toll free number with your smart phone and presto, a cab will come pick you up."
2012-03-17T04:00:27.000Z,Ask your bartender for a Click It 2 Ride card. Just scan the toll free number with your smart phone and a cab will come pick you up
2012-03-17T00:01:23.000Z,"Yay, St. Patty's Day weekend is here. Celebrating? Be safe, be smart. Don't get behind the wheel. There are a lot of cops out there!."
2012-03-16T19:58:22.000Z,"If a disaster hits, Puyallup wants to be ready. Check out the latest Pierce County news for the story. http://t.co/AvKkiT6Z"
2012-03-16T16:58:28.000Z,Lots of cops will be out in Pierce Co. on a St. Patty's DUI emphasis. DON'T drive drunk. DO use a designated driver or call a taxi.
2012-03-15T17:53:30.000Z,Thinking about the green on St Patty's day? Why not do something green? Find out how you can Make Your Mark. http://t.co/KVVqZ4kn
2012-03-15T16:50:27.000Z,"Wear something green, a kilt or a tam and come downtown on March 24 for Celtic Faire. Pet parade, kild demonstration, pub crawl..."
2012-03-14T17:38:22.000Z,"Free artist reception tonight at City Hall, 333 S Meridian, 5-7 pm. See the lastest exhibit featuring artist Mary Johnson. Refreshments."
2012-03-12T19:01:58.000Z,"Opening reception for artist Mary Johnson, City Gallery, 5th Floor Puyallup City Hall. 5-7 pm March 14, refreshments."
2012-03-09T22:49:13.000Z,@soundsfunmom Sound Transit is working on it. Hopefully we'll know soon.
2012-03-09T19:15:26.000Z,Heading to the Best Western for the state of cities speech featuring mayors Hansen and Enslow.
2012-03-09T17:25:11.000Z,Thanks Rep. Zeiger for the $1.1 million transpo funds for 31st overpass bridge study.
2012-03-06T22:47:32.000Z,RT @wspd1pio: The ramp to NB SR-167 from SR -161 is closed for rolled-over semi. Here's a pic rom the scene right now. http://t.co/bZN3nXqW
2012-03-06T00:30:36.000Z,"Volunteers needed for Meeker Creek Restoration Day, March 10 from 9 am - noon. Read more @ http://t.co/bCMz4n4t"
2012-03-04T03:17:26.000Z,"RT @TravelTacoma : Betting on future growth, when it rains it pours for hotel development in @CityofPuyallup http://t.co/pZkNhcsH"
2012-03-01T00:20:10.000Z,Puyallup & Sumner mayors getting ready for State of the Cities speech March 9 at Puyallup Best Western. Tix @ http://t.co/FjKJzxAQ
2012-02-27T23:31:27.000Z,"Backing up my tweets with @backupify - free Gmail, Facebook, and Twitter backup http://t.co/5KAqkTo4"
2012-02-27T23:29:02.000Z,I'm using @TweetBackup by @backupify to archive my tweets http://t.co/hXL9k29i
2012-02-24T00:19:56.000Z,"Congrats to the Fairfield Inn & Suites, Puyallup's newest hotel. The ribbon cutting ceremony was at 4 pm today!"
2012-02-24T00:16:47.000Z,"Volunteers from Stryker Brigade 2-2 coming to clean up Bradley Lake Park, Feb 25, 9 to noon. Can you help? Call 253-841-5517 for info."
2012-02-23T04:00:49.000Z,"Still lots of park storm clean up to do. Want to help? Volunteers needed this Sat, Feb 25 from 9am-12pm @ Bradley Lake Park."
2012-02-22T00:03:17.000Z,Southern Wine & Spirits opening a liquor distribution warehouse in Puyallup. Check out the job openings http://t.co/YRfpdcBS
2012-02-21T23:56:07.000Z,RT @komonews : Noisy days ahead for JBLM neighbors  http://t.co/OIEwVwXf
2012-02-21T23:52:30.000Z,Can't wait til Farmer's Mkt! RT @pmsafmrmkt: 51 vendor apps have come in so far incl some wonderful new vendors http://t.co/5CnyI89U
2012-02-21T17:30:23.000Z,Our free Rx drug discount program can save you $$s on prescriptions not covered by insurance. Learn more. http://t.co/awam315d
2012-02-17T22:01:23.000Z,Puyallup Parks & Rec Adult Spring Softball team registration will run Feb 21-Mar 5. More info & download reg. form http://t.co/FE2dHe8m
2012-02-17T19:07:32.000Z,2012 community grants for homeless families available. Applications due by Feb 22 at 5pm http://t.co/EqV5aRjm
2012-02-17T18:26:40.000Z,"Help needed for Bradley Lake Park storm clean up, Sat Feb 25, 9am-12pm. Bring gloves, rakes & wheel barrows. 253-841-5517 for more info"
2012-02-14T00:30:40.000Z,"Interested in Historic Preservation? The Design Reveiw/Historic Preservation Board will meet Feb 16, 4pm, City Hall Council Chambers."
2012-02-10T20:01:06.000Z,"Puccini at the Pavilion performed by the NW Sinfonietta, Feb 12 @ 2 pm. Scenes from Mdm Butterfly, Tosca, La Boheme. http://t.co/cXHSv9LE"
2012-02-10T17:56:46.000Z,"Not too early to plan for Fair concerts. RT @puyallupfair: Heart will be at the Fair Monday, 9/10. http://t.co/KN77gKMM"
2012-02-10T17:54:02.000Z,Please don't be alarmed--a 21-gun salute will take place around lunchtime at Hill Funeral Home in downtown Puyallup.
2012-02-09T18:46:35.000Z,RT @WAStateFair : An original Sky Ride car is on loan from the Fair for the 50th anniv celebration of the 1962 Seattle World's Fair. http://t.co/tBbEyrcM
2012-02-08T19:59:36.000Z,"$50,000 in community grants available to organizations to help Puyallup homeless families. Apply by 5pm, Feb 22. http://t.co/9KqypG5C"
2012-02-07T19:18:08.000Z,"@forch20 Loved your picture on Sunday.  That sunshine was glorious, wasn't it? :)"
2012-02-07T17:52:10.000Z,@soundsfunmom Thank you for the compliment! I'll be sure it gets to our hard working Parks Crews! :)
2012-02-07T17:44:36.000Z,@troysworktable I hope you and the dog have had a chance to soak up some more sunshine!
2012-02-06T19:50:16.000Z,"Testing, testing... Lahar siren test will take place at noon today throughout the Puyallup Valley."
2012-02-03T23:03:05.000Z,"All City Parks have been reopened for your enjoyment this weekend! While Parks Crews have removed hazards, branches remain. Use caution! :)"
2012-02-03T20:35:11.000Z,"City Council hearing Feb 7, 6:30 pm - Proposed property tax exemption for River Rd residential target area. http://t.co/sb52ctGh"
2012-02-03T18:25:14.000Z,Planning to come to the Feb 7 Council meeting? There's a new start time--6:30 pm.
